objectID,title,artistDisplayName,artistRole,objectDate,period,culture,medium,dimensions,department,objectURL,primaryImage,primaryImageSmall,isPublicDomain,localImageFileName,artist_slug,object_year,has_local_image,image_path,metadata_source
437021,Head of Christ,Master of the Orcagnesque Misericordia,Artist,,,,"Tempera on wood, gold ground","Overall, with engaged frame, 11 5/8 x 8 1/8 in. (29.5 x 20.6 cm); painted surface 9 5/8 x 6 1/8 in. (24.4 x 15.6 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/437021,https://images.metmuseum.org/CRDImages/ep/original/DP-19581-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19581-001.jpg,True,master_of_the_orcagnesque_misericordia_437021.jpg,master_of_the_orcagnesque_misericordia,,True,met_art_data/images/master_of_the_orcagnesque_misericordia_437021.jpg,met_collection_api_2026-04-09
544499,Stela with Taweret and Mut of Isheru,Unknown Artist,,ca. 1390–1352 BCE,New Kingdom,,"Limestone, paint",H. 18.5 × W. 14.4 × D. 4.1 cm (7 5/16 × 5 11/16 × 1 5/8 in.),Egyptian Art,https://www.metmuseum.org/art/collection/search/544499,https://images.metmuseum.org/CRDImages/eg/original/DP-35978-001.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP-35978-001.jpg,True,unknown_artist_544499.jpg,unknown_artist,1390.0,True,met_art_data/images/unknown_artist_544499.jpg,met_collection_api_2026-04-09
4895,Vase,M. Louise McLaughlin,Maker,1902,,American,Porcelain,Height: 6 7/16 in. (16.4 cm),The American Wing,https://www.metmuseum.org/art/collection/search/4895,https://images.metmuseum.org/CRDImages/ad/original/DP-26109-003.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-26109-003.jpg,True,m_louise_mclaughlin_4895.jpg,m_louise_mclaughlin,1902.0,True,met_art_data/images/m_louise_mclaughlin_4895.jpg,met_collection_api_2026-04-09
712539,Saint Philip Neri (1515–1595),Carlo Dolci,Artist,1645 or 1646,,,Oil on canvas,17 1/2 × 14 1/4 in. (44.5 × 36.2 cm),European Paintings,https://www.metmuseum.org/art/collection/search/712539,https://images.metmuseum.org/CRDImages/ep/original/DP-944-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-944-001.jpg,True,carlo_dolci_712539.jpg,carlo_dolci,1645.0,True,met_art_data/images/carlo_dolci_712539.jpg,met_collection_api_2026-04-09
435897,Head of Christ (Ecce Homo),Petrus Christus,Artist,ca. 1445,,,"Oil on parchment, laid down on wood",Overall 5 7/8 x 4 1/4 in. (14.9 x 10.8 cm); parchment 5 3/4 x 4 1/8 in. (14.6 x 10.5 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435897,https://images.metmuseum.org/CRDImages/ep/original/DT229079.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT229079.jpg,True,petrus_christus_435897.jpg,petrus_christus,1445.0,True,met_art_data/images/petrus_christus_435897.jpg,met_collection_api_2026-04-09
838076,Virgin and Child Enthroned,Bohemian Painter,Artist,ca. 1345–50,,,Oil(?) and gold on wood,10 3/16 × 7 15/16 × 7/16 in. (25.8 × 20.2 × 1.1 cm),European Paintings,https://www.metmuseum.org/art/collection/search/838076,https://images.metmuseum.org/CRDImages/ep/original/DP-20592-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20592-001.jpg,True,bohemian_painter_838076.jpg,bohemian_painter,1345.0,True,met_art_data/images/bohemian_painter_838076.jpg,met_collection_api_2026-04-09
207157,Dwarf (one of a pair),Villeroy,Manufactory,ca. 1740–45,,,Tin-glazed soft-paste porcelain decorated in polychrome enamels,Overall (confirmed): 4 5/8 × 2 13/16 × 2 5/8 in. (11.7 × 7.1 × 6.7 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/207157,https://images.metmuseum.org/CRDImages/es/original/DP223292.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP223292.jpg,True,villeroy_207157.jpg,villeroy,1740.0,True,met_art_data/images/villeroy_207157.jpg,met_collection_api_2026-04-09
237451,Dwarf (one of a pair),Villeroy,Manufactory,ca. 1740–45,,,Tin-glazed soft-paste porcelain decorated in polychrome enamels,Overall (confirmed): 4 5/8 x 2 1/8 x 2 15/16 in. (11.7 x 5.4 x 7.5 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/237451,https://images.metmuseum.org/CRDImages/es/original/DP223292.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP223292.jpg,True,villeroy_237451.jpg,villeroy,1740.0,True,met_art_data/images/villeroy_237451.jpg,met_collection_api_2026-04-09
383883,Tobias and the Angel (small plate),Hendrick Goudt,Artist,1608,,,Engraving; Holl.'s second state of three,Sheet: 5 5/16 × 7 3/8 in. (13.5 × 18.7 cm),Drawings and Prints,https://www.metmuseum.org/art/collection/search/383883,https://images.metmuseum.org/CRDImages/dp/original/DP870096.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP870096.jpg,True,hendrick_goudt_383883.jpg,hendrick_goudt,1608.0,True,met_art_data/images/hendrick_goudt_383883.jpg,met_collection_api_2026-04-09
436098,The Crucifixion,Gerard David,Artist,ca. 1495,,,Oil on wood,Overall 21 x 15 in. (53.3 x 38.1 cm); painted surface 20 5/8 x 14 3/4 in. (52.5 x 37.5 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436098,https://images.metmuseum.org/CRDImages/ep/original/DP-17230-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17230-001.jpg,True,gerard_david_436098.jpg,gerard_david,1495.0,True,met_art_data/images/gerard_david_436098.jpg,met_collection_api_2026-04-09
436884,The Chess Players,Liberale da Verona,Artist,ca. 1475,,,Tempera on wood,Overall 13 3/4 x 16 1/4 in. (34.9 x 41.3 cm); painted surface 13 1/8 x 15 7/8 in. (33.3 x 40.3 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436884,https://images.metmuseum.org/CRDImages/ep/original/DT226950.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT226950.jpg,True,liberale_da_verona_436884.jpg,liberale_da_verona,1475.0,True,met_art_data/images/liberale_da_verona_436884.jpg,met_collection_api_2026-04-09
436885,Scene from a Novella,Liberale da Verona,Artist,,,,Tempera on wood,13 x 16 1/8 in. (33 x 41 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436885,https://images.metmuseum.org/CRDImages/ep/original/DT8310.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT8310.jpg,True,liberale_da_verona_436885.jpg,liberale_da_verona,,True,met_art_data/images/liberale_da_verona_436885.jpg,met_collection_api_2026-04-09
437330,Saints Peter and John Healing the Lame Man,Nicolas Poussin,Artist,1655,,,Oil on canvas,49 1/2 x 65 in. (125.7 x 165.1 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437330,https://images.metmuseum.org/CRDImages/ep/original/DP340180.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP340180.jpg,True,nicolas_poussin_437330.jpg,nicolas_poussin,1655.0,True,met_art_data/images/nicolas_poussin_437330.jpg,met_collection_api_2026-04-09
436836,Allegory of Music,Laurent de La Hyre,Artist,1649,,,Oil on canvas,41 5/8 x 56 3/4 in. (105.7 x 144.1 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436836,https://images.metmuseum.org/CRDImages/ep/original/DT1387.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1387.jpg,True,laurent_de_la_hyre_436836.jpg,laurent_de_la_hyre,1649.0,True,met_art_data/images/laurent_de_la_hyre_436836.jpg,met_collection_api_2026-04-09
437368,Holy Family with an Angel,Raffaellino del Garbo (also known as Raffaelle de' Capponi and Raffaelle de' Carli),Artist,ca. 1490,,,"Tempera on canvas, transferred from wood",22 x 15 in. (55.9 x 38.1 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437368,https://images.metmuseum.org/CRDImages/ep/original/DP-15089-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15089-001.jpg,True,raffaellino_del_garbo_also_known_as_raffaelle_de_capponi_and_raffaelle_de_carli_437368.jpg,raffaellino_del_garbo_also_known_as_raffaelle_de_capponi_and_raffaelle_de_carli,1490.0,True,met_art_data/images/raffaellino_del_garbo_also_known_as_raffaelle_de_capponi_and_raffaelle_de_carli_437368.jpg,met_collection_api_2026-04-09
460281,Tabernacle Polyptych with the Madonna and Child and Scenes from the Life of Christ,Unknown Artist,,ca. 1275–1300,,Northern France (?),Ivory with traces of original gilding and polychromy; silver hinges.,"H. 9.7 cm, w. 13.1 cm (with open wings).",Robert Lehman Collection,https://www.metmuseum.org/art/collection/search/460281,https://images.metmuseum.org/CRDImages/rl/original/SLP1553-1.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1553-1.jpg,True,unknown_artist_460281.jpg,unknown_artist,1275.0,True,met_art_data/images/unknown_artist_460281.jpg,met_collection_api_2026-04-09
437061,Salvator Mundi,Hans Memling,Artist,1480–85,,,Oil on wood,"Overall, with integral frame, diameter 10 3/4 in. (27.3 cm); painted surface 8 in. (20.3 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/437061,https://images.metmuseum.org/CRDImages/ep/original/DP-19586-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19586-001.jpg,True,hans_memling_437061.jpg,hans_memling,1480.0,True,met_art_data/images/hans_memling_437061.jpg,met_collection_api_2026-04-09
438624,Lake Fucino and the Abruzzi Mountains,Joseph Bidauld,Artist,ca. 1789,,,"Oil on paper, laid down on canvas",10 x 19 in. (25.4 x 48.3 cm),European Paintings,https://www.metmuseum.org/art/collection/search/438624,https://images.metmuseum.org/CRDImages/ep/original/DP168286.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP168286.jpg,True,joseph_bidauld_438624.jpg,joseph_bidauld,1789.0,True,met_art_data/images/joseph_bidauld_438624.jpg,met_collection_api_2026-04-09
435651,The Lamentation,Ambrosius Benson,Artist,ca. 1520–25,,,"Oil on canvas, transferred from wood","Shaped top, 36 x 22 1/8 in. (91.4 x 56.2 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/435651,https://images.metmuseum.org/CRDImages/ep/original/LC-1982_60_23.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/LC-1982_60_23.jpg,True,ambrosius_benson_435651.jpg,ambrosius_benson,1520.0,True,met_art_data/images/ambrosius_benson_435651.jpg,met_collection_api_2026-04-09
816189,"”Abiding nowhere, the awakened mind arises”",Musō Soseki,Artist,early to mid-14th century,Kamakura (1185–1333) or Nanbokuchō (1336–92) period,Japan,Hanging scroll; ink on paper,"Image: 39 1/16 × 22 5/8 in. (99.2 × 57.4 cm)
Overall with mounting: 71 1/4 × 24 in. (181 × 61 cm)
Overall with knobs: 71 1/4 × 25 13/16 in. (181 × 65.6 cm)",Asian Art,https://www.metmuseum.org/art/collection/search/816189,https://images.metmuseum.org/CRDImages/as/original/DP-17101-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-17101-002.jpg,True,mus_soseki_816189.jpg,mus_soseki,,True,met_art_data/images/mus_soseki_816189.jpg,met_collection_api_2026-04-09
436176,Christ Asleep during the Tempest,Eugène Delacroix,Artist,ca. 1853,,,Oil on canvas,20 x 24 in. (50.8 x 61 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436176,https://images.metmuseum.org/CRDImages/ep/original/DP-14343-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14343-001.jpg,True,eugne_delacroix_436176.jpg,eugne_delacroix,1853.0,True,met_art_data/images/eugne_delacroix_436176.jpg,met_collection_api_2026-04-09
439327,Christ Blessing,Gerard David,Artist,ca. 1500–1505,,,Oil on wood,"Overall, including engaged frame, 4 3/4 x 3 1/2 in. (12.1 x 8.9 cm); painted surface 3 5/8 x 2 3/8 in. (9.2 x 6 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/439327,https://images.metmuseum.org/CRDImages/ep/original/DP218061.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP218061.jpg,True,gerard_david_439327.jpg,gerard_david,1500.0,True,met_art_data/images/gerard_david_439327.jpg,met_collection_api_2026-04-09
209104,Settee (one of a pair) (part of a set),Johann Michael Bauer,Maker,ca. 1763–64,,,"Carved, painted and gilded linden wood; squab pillow in silk velvet (not original)",43 x 54 1/2 x 25 1/4 in. (109.2 x 138.4 x 64.1cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/209104,https://images.metmuseum.org/CRDImages/es/original/DP105733.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP105733.jpg,True,johann_michael_bauer_209104.jpg,johann_michael_bauer,1763.0,True,met_art_data/images/johann_michael_bauer_209104.jpg,met_collection_api_2026-04-09
448280,"""Bizhan Slaughters the Wild Boars of Irman"", Folio from a Shahnama (Book of Kings)",Abu'l Qasim Firdausi,Author,dated 741 AH/1341 CE,,,"Ink, opaque watercolor, and gold on paper","Painting: H. 3 1/2 in. (8.9 cm)
                W. 9 7/16 in. (24 cm)
Page: H. 14 3/8 in. (36.5 cm)
          W. 11 15/16 in. (30.3 cm)
Mat: H. 22 in. (55.9 cm)
        W. 16 in. (40.6 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/448280,https://images.metmuseum.org/CRDImages/is/original/DT214817.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DT214817.jpg,True,abul_qasim_firdausi_448280.jpg,abul_qasim_firdausi,741.0,True,met_art_data/images/abul_qasim_firdausi_448280.jpg,met_collection_api_2026-04-09
839041,Study of Water and Plants,Thomas Fearnley,Artist,1837,,,"Oil on paper, laid down on wood",15 3/8 × 20 1/2 in. (39 × 52 cm),European Paintings,https://www.metmuseum.org/art/collection/search/839041,https://images.metmuseum.org/CRDImages/ep/original/DP-19486-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19486-001.jpg,True,thomas_fearnley_839041.jpg,thomas_fearnley,1837.0,True,met_art_data/images/thomas_fearnley_839041.jpg,met_collection_api_2026-04-09
437202,Christ Bearing the Cross,North Netherlandish (Bruges) Painter,Artist,,,,Oil on wood,42 3/8 x 32 3/8 in. (107.6 x 82.2 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437202,https://images.metmuseum.org/CRDImages/ep/original/DP-20751-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20751-001.jpg,True,north_netherlandish_bruges_painter_437202.jpg,north_netherlandish_bruges_painter,,True,met_art_data/images/north_netherlandish_bruges_painter_437202.jpg,met_collection_api_2026-04-09
53449,Six Jewel Rivers from Various Provinces,Utagawa Hiroshige,Artist,1857,Edo period (1615–1868),Japan,Six woodblock prints; ink and color on paper,"Image (each): 14 1/4 × 9 5/8 in. (36.2 × 24.4 cm)
Mat (each): 22 13/16 × 15 9/16 in. (58 × 39.6 cm)",Asian Art,https://www.metmuseum.org/art/collection/search/53449,https://images.metmuseum.org/CRDImages/as/original/DP-13180-023.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13180-023.jpg,True,utagawa_hiroshige_53449.jpg,utagawa_hiroshige,1857.0,True,met_art_data/images/utagawa_hiroshige_53449.jpg,met_collection_api_2026-04-09
435722,Portrait of a Man in Armor with Two Pages,Paris Bordon,Artist,,,,Oil on canvas,46 x 62 in. (116.8 x 157.5 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435722,https://images.metmuseum.org/CRDImages/ep/original/DP-17629-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17629-001.jpg,True,paris_bordon_435722.jpg,paris_bordon,,True,met_art_data/images/paris_bordon_435722.jpg,met_collection_api_2026-04-09
203842,Standing shelf (one of a pair),William Linnell,Maker,ca. 1753–54,,,"Lacquered and painted pine, mahogany and British walnut",Overall: 59 × 23 × 10 1/2 in. (149.9 × 58.4 × 26.7 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/203842,https://images.metmuseum.org/CRDImages/es/original/DP105780.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP105780.jpg,True,william_linnell_203842.jpg,william_linnell,1753.0,True,met_art_data/images/william_linnell_203842.jpg,met_collection_api_2026-04-09
437457,The Baptism of Christ,Sebastiano Ricci,Artist,ca. 1713–14,,,Oil on canvas,26 x 40 in. (66 x 101.6 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437457,https://images.metmuseum.org/CRDImages/ep/original/DT9354.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT9354.jpg,True,sebastiano_ricci_437457.jpg,sebastiano_ricci,1713.0,True,met_art_data/images/sebastiano_ricci_437457.jpg,met_collection_api_2026-04-09
464251,Diptych with Scenes from the Lives of Jesus and Mary,Unknown Artist,,ca. 1350,,French,Elephant ivory with metal mounts,"Overall (open): 7 x 7 1/2 x 3/8 in. (17.8 x 19.1 x 0.9 cm)
Overall (closed): 7 x 3 3/4 x 3/4 in. (17.8 x 9.5 x 1.9 cm)",Medieval Art,https://www.metmuseum.org/art/collection/search/464251,https://images.metmuseum.org/CRDImages/md/original/sf17-190-251s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-251s1.jpg,True,unknown_artist_464251.jpg,unknown_artist,1350.0,True,met_art_data/images/unknown_artist_464251.jpg,met_collection_api_2026-04-09
436099,The Nativity with Donors and Saints Jerome and Leonard,Gerard David,Artist,ca. 1510–15,,,"Oil on canvas, transferred from wood",Central panel 35 1/2 x 28 in. (90.2 x 71.1 cm); each wing 35 1/2 x 12 3/8 in. (90.2 x 31.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436099,https://images.metmuseum.org/CRDImages/ep/original/DT1476.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1476.jpg,True,gerard_david_436099.jpg,gerard_david,1510.0,True,met_art_data/images/gerard_david_436099.jpg,met_collection_api_2026-04-09
450605,The Prince and the Petitioner,Vali Jan,Artist,late 16th century,,,Ink and gold on paper,"H. 3 in. (7.6 cm)
W. 4 5/8 in. (11.8 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/450605,https://images.metmuseum.org/CRDImages/is/original/sf45-174-23r.jpg,https://images.metmuseum.org/CRDImages/is/web-large/sf45-174-23r.jpg,True,vali_jan_450605.jpg,vali_jan,,True,met_art_data/images/vali_jan_450605.jpg,met_collection_api_2026-04-09
194191,Clock watch with astronomical dial and sundial,Jan Jansen Bockeltz,Maker,ca. 1605–10,,,"Case: gilded brass; Dial: gilded brass, silver, and copper; Movement: gilded brass, partly blued steel, and silver",Overall: 3 1/2 × 2 7/16 × 2 5/16 in. (8.9 × 6.2 × 5.9 cm); Width of back plate: 2 1/8 in. (5.4 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/194191,https://images.metmuseum.org/CRDImages/es/original/DP340434.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP340434.jpg,True,jan_jansen_bockeltz_194191.jpg,jan_jansen_bockeltz,1605.0,True,met_art_data/images/jan_jansen_bockeltz_194191.jpg,met_collection_api_2026-04-09
549236,Stela of Ptahmose,Unknown Artist,,ca. 1320–1290 B.C.,New Kingdom,,Limestone,H. 142.2 cm (56 in),Egyptian Art,https://www.metmuseum.org/art/collection/search/549236,https://images.metmuseum.org/CRDImages/eg/original/LC-67_3_EGDP028267.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/LC-67_3_EGDP028267.jpg,True,unknown_artist_549236.jpg,unknown_artist,1320.0,True,met_art_data/images/unknown_artist_549236.jpg,met_collection_api_2026-04-09
437173,Don Andrés de Andrade y la Cal,Bartolomé Estebán Murillo,Artist,ca. 1665–72,,,Oil on canvas,79 × 47 in. (200.7 × 119.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437173,https://images.metmuseum.org/CRDImages/ep/original/DP-16333-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16333-001.jpg,True,bartolom_estebn_murillo_437173.jpg,bartolom_estebn_murillo,1665.0,True,met_art_data/images/bartolom_estebn_murillo_437173.jpg,met_collection_api_2026-04-09
198704,Dish depicting The Death of Saul,Medici Porcelain Manufactory,Manufactory,ca. 1575–80,,,Soft-paste porcelain decorated in underglaze blue,"Overall, irregular diameter (confirmed): 2 1/4 × 13 3/16 × 13 1/8 in. (5.7 × 33.5 × 33.3 cm)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/198704,https://images.metmuseum.org/CRDImages/es/original/DP169171.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP169171.jpg,True,medici_porcelain_manufactory_198704.jpg,medici_porcelain_manufactory,1575.0,True,met_art_data/images/medici_porcelain_manufactory_198704.jpg,met_collection_api_2026-04-09
436518,Madonna and Child with Saints,Girolamo dai Libri,Artist,ca. 1520,,,Tempera and oil on canvas,"Arched top, 157 x 81 1/2 in. (398.8 x 207 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/436518,https://images.metmuseum.org/CRDImages/ep/original/DT2956.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT2956.jpg,True,girolamo_dai_libri_436518.jpg,girolamo_dai_libri,1520.0,True,met_art_data/images/girolamo_dai_libri_436518.jpg,met_collection_api_2026-04-09
437216,The Fifteen Mysteries and the Virgin of the Rosary,Netherlandish (Brussels) Painter,Artist,ca. 1515–20,,,Oil on wood,(a) 9 7/8 x 21 in. (25.1 x 53.3 cm); (b–p) each 5 x 4 1/8 in. (12.7 x 10.5 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437216,https://images.metmuseum.org/CRDImages/ep/original/DT5754.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT5754.jpg,True,netherlandish_brussels_painter_437216.jpg,netherlandish_brussels_painter,1515.0,True,met_art_data/images/netherlandish_brussels_painter_437216.jpg,met_collection_api_2026-04-09
53162,Tobatsu Bishamonten,Unknown Artist,,late 10th–early 11th century,Heian period (794–1185),Japan,Zelkova wood with traces of color,H. 49 1/4 in. (125.1 cm),Asian Art,https://www.metmuseum.org/art/collection/search/53162,https://images.metmuseum.org/CRDImages/as/original/DP-27915-006.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-27915-006.jpg,True,unknown_artist_53162.jpg,unknown_artist,,True,met_art_data/images/unknown_artist_53162.jpg,met_collection_api_2026-04-09
436336,The Pérussis Altarpiece,Nicolas Froment,Artist,1480,,,Oil and gold on wood,"Three panels, each 54 1/2 x 23 in. (138.4 x 58.4 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/436336,https://images.metmuseum.org/CRDImages/ep/original/DT1433.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1433.jpg,True,nicolas_froment_436336.jpg,nicolas_froment,1480.0,True,met_art_data/images/nicolas_froment_436336.jpg,met_collection_api_2026-04-09
761114,Mercury and Cupid,Francesco Fanelli,Artist,late 1630s,,,Bronze,Height confirmed: 31 in. (78.7 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/761114,https://images.metmuseum.org/CRDImages/es/original/DP-21676-042.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP-21676-042.jpg,True,francesco_fanelli_761114.jpg,francesco_fanelli,1630.0,True,met_art_data/images/francesco_fanelli_761114.jpg,met_collection_api_2026-04-09
769297,Pope Clement X (1590–1676),Giovanni Battista Gaulli (Il Baciccio),Artist,ca. 1670–71,,,Oil on canvas,30 1/2 × 24 1/4 in. (77.5 × 61.6 cm),European Paintings,https://www.metmuseum.org/art/collection/search/769297,https://images.metmuseum.org/CRDImages/ep/original/DP-15413-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15413-001.jpg,True,giovanni_battista_gaulli_il_baciccio_769297.jpg,giovanni_battista_gaulli_il_baciccio,1670.0,True,met_art_data/images/giovanni_battista_gaulli_il_baciccio_769297.jpg,met_collection_api_2026-04-09
437518,A River in a Meadow,Théodore Rousseau,Artist,ca. 1840,,,Oil on wood,16 3/4 x 26 1/8 in. (42.5 x 66.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437518,https://images.metmuseum.org/CRDImages/ep/original/DP-15888-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15888-001.jpg,True,thodore_rousseau_437518.jpg,thodore_rousseau,1840.0,True,met_art_data/images/thodore_rousseau_437518.jpg,met_collection_api_2026-04-09
197461,Saint Bernardino of Siena,Fulvio Signorini,Artist,ca. 1600,,,"Bronze, partially oil-gilt","Overall (confirmed): 58 1/2 in., 591 lb. (148.6 cm, 268.1 kg)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/197461,https://images.metmuseum.org/CRDImages/es/original/DP-22143-001.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP-22143-001.jpg,True,fulvio_signorini_197461.jpg,fulvio_signorini,1600.0,True,met_art_data/images/fulvio_signorini_197461.jpg,met_collection_api_2026-04-09
197460,Saint Catherine of Siena,Fulvio Signorini,Artist,ca. 1600,,,"Bronze, partially oil-gilt","Wt. confirmed: 58 in., 695 lb. (147.3 cm, 315.2 kg)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/197460,https://images.metmuseum.org/CRDImages/es/original/DP-22142-001.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP-22142-001.jpg,True,fulvio_signorini_197460.jpg,fulvio_signorini,1600.0,True,met_art_data/images/fulvio_signorini_197460.jpg,met_collection_api_2026-04-09
446561,"""Alexander is Lowered into the Sea"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Amir Khusrau Dihlavi,Author,1597–98,,,"Main support: Ink, watercolor, gold on paper
Margins: Gold on dyed paper","H. 9 3/8 in. 
W. 6 1/4 in. (15.9 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/446561,https://images.metmuseum.org/CRDImages/is/original/DP120802.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP120802.jpg,True,amir_khusrau_dihlavi_446561.jpg,amir_khusrau_dihlavi,1597.0,True,met_art_data/images/amir_khusrau_dihlavi_446561.jpg,met_collection_api_2026-04-09
196365,Commode,Jean François Cuvilliés the Elder,Designer,ca. 1735–40,,,"Pine and linden wood; carved, partially painted, and gilded gesso, partly incised; Tegernsee limestone top",33 1/4 × 51 1/2 × 24 1/2 in. (84.5 × 130.8 × 62.2 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/196365,https://images.metmuseum.org/CRDImages/es/original/DP106636.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP106636.jpg,True,jean_franois_cuvillis_the_elder_196365.jpg,jean_franois_cuvillis_the_elder,1735.0,True,met_art_data/images/jean_franois_cuvillis_the_elder_196365.jpg,met_collection_api_2026-04-09
459071,Portrait of a Woman,Netherlandish or French,Artist,ca. 1470–80,,Franco-Flemish,Oil on oak panel,22 5/8 x 16 3/8 in. (57.5 x 41.6 cm),Robert Lehman Collection,https://www.metmuseum.org/art/collection/search/459071,https://images.metmuseum.org/CRDImages/rl/original/SLP0129.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP0129.jpg,True,netherlandish_or_french_459071.jpg,netherlandish_or_french,1470.0,True,met_art_data/images/netherlandish_or_french_459071.jpg,met_collection_api_2026-04-09
54791,Amida Manifesting in the Dharma-body of Expedient Means,Unknown Artist,,18th century,Edo period (1615–1868),Japan,"Ink, color, and cut silver on silk",14 x 6 1/2 in. (35.6 x 16.5 cm),Asian Art,https://www.metmuseum.org/art/collection/search/54791,https://images.metmuseum.org/CRDImages/as/original/18_146_1_O4_sf.JPG,https://images.metmuseum.org/CRDImages/as/web-large/18_146_1_O4_sf.JPG,True,unknown_artist_54791.jpg,unknown_artist,,True,met_art_data/images/unknown_artist_54791.jpg,met_collection_api_2026-04-09
